업종명,업소명,소재지(도로명),소재지(지번),영업장면적,소재지전화,업태명
일반음식점,커피홀릭,"서울특별시 은평구 응암로 250-1, 1층 (응암동)",서울특별시 은평구 응암동 427-119 1층,44,,기타
일반음식점,너나들이,"서울특별시 은평구 연서로 313-1, 1층 우측호 (불광동)",서울특별시 은평구 불광동 104-43 1층 우측호,34.56,,기타
일반음식점,칭따오,"서울특별시 은평구 은평로 145, 1층 (응암동)",서울특별시 은평구 응암동 86-14,40,,중국식
일반음식점,꼬치의 품격,"서울특별시 은평구 은평로 191-2, 2층 (녹번동)",서울특별시 은평구 녹번동 209 2층,83,,한식
일반음식점,육회왕자&amp;연어공주,"서울특별시 은평구 연서로29길 4, 2층 (갈현동)",서울특별시 은평구 갈현동 398-12 2층,75.47,,일식
일반음식점,덮밥90도씨,"서울특별시 은평구 응암로16길 20-34, 1층 (응암동)",서울특별시 은평구 응암동 351-7 1층,23,070-7627-2735,한식
일반음식점,서오능 감자탕,"서울특별시 은평구 갈현로 302-3, 1층 101호 (갈현동)",서울특별시 은평구 갈현동 424-11 1층 101호,14.96,,한식
일반음식점,김가네 역촌점,"서울특별시 은평구 역말로 51, 1층 (역촌동)",서울특별시 은평구 역촌동 9-53,33,,호프/통닭
일반음식점,호랑이 소곱창,"서울특별시 은평구 연서로3길 29, 1층 (역촌동)",서울특별시 은평구 역촌동 81-56,16.5,,한식
일반음식점,노란집,"서울특별시 은평구 연서로 261-5, 1층 (불광동)",서울특별시 은평구 불광동 314-20,68.48,,한식
일반음식점,청년피자 은평구점,"서울특별시 은평구 연서로21길 24-20, 1층 101호 (갈현동)",서울특별시 은평구 갈현동 485-10,37.5,02  -351 -4629,경양식
일반음식점,좋은초밥,"서울특별시 은평구 응암로 226, 2층 (응암동)",서울특별시 은평구 응암동 576-25,93.03,,일식
일반음식점,태성골뱅이(응암점),"서울특별시 은평구 연서로 86, 에스디빌딩 1층 (역촌동)",서울특별시 은평구 역촌동 9-25 에스디빌딩,81.66,,호프/통닭
일반음식점,스테이션,"서울특별시 은평구 진흥로 114, 에스클래스 지1층 비01호 (녹번동)",서울특별시 은평구 녹번동 144-43,133.33,,정종/대포집/소주방
일반음식점,농가통닭,"서울특별시 은평구 은평로 220, B119호 (응암동, 녹번역e편한세상캐슬아파트)",서울특별시 은평구 응암동 36 녹번역e편한세상캐슬아파트,40.8,,호프/통닭
일반음식점,김빱요김빱,"서울특별시 은평구 불광로 176, 1층 (불광동)",서울특별시 은평구 불광동 189-9,16.5,,분식
일반음식점,카페37.5 녹번점,"서울특별시 은평구 통일로 636, 은평 미드스퀘어 8층 (녹번동)",서울특별시 은평구 녹번동 19-121 은평 미드스퀘어 801호,201,,경양식
일반음식점,뜨억분짜 은평점,"서울특별시 은평구 연서로29길 22-15, 1~2층 (갈현동)",서울특별시 은평구 갈현동 431-2,175,,중국식
일반음식점,규니왕타코,"서울특별시 은평구 수색로 217-1, 1층 103호 (증산동, 디엠씨 자이2단지(DMC 자이2단지))",서울특별시 은평구 증산동 223-28 디엠씨 자이2단지(DMC 자이2단지),44.99,,분식
일반음식점,닭앤도리,"서울특별시 은평구 응암로22길 14, 2층 (응암동)",서울특별시 은평구 응암동 397-30,95.54,,기타
일반음식점,피크닉돈까스,"서울특별시 은평구 갈현로33길 14, 지하층 (갈현동)",서울특별시 은평구 갈현동 445-14,16,,한식
일반음식점,수작카츠 구파발점,"서울특별시 은평구 진관2로 12, 메이플카운티2차 1층 104호 (진관동)",서울특별시 은평구 진관동 100-6 메이플카운티2차,51.79,,경양식
일반음식점,꾸브라꼬 숯불두마리치킨,"서울특별시 은평구 갈현로29길 6, 1층 101호 (갈현동)",서울특별시 은평구 갈현동 450-22,46.01,,호프/통닭
일반음식점,황제돈가스(갈현점),"서울특별시 은평구 갈현로 300, 1층 115-1호 (갈현동)",서울특별시 은평구 갈현동 548,10.53,,한식
일반음식점,사이공 본가(구산역점),"서울특별시 은평구 연서로 129, 1층 우측점포호 (구산동)",서울특별시 은평구 구산동 1-15,35,,분식
일반음식점,녹번점 가마치통닭,"서울특별시 은평구 통일로 663, 1층 (녹번동)",서울특별시 은평구 녹번동 28-31 1층,91.17,,호프/통닭
일반음식점,정푸드,"서울특별시 은평구 은평로12길 8-8, 1층 (응암동)",서울특별시 은평구 응암동 98-10,34.92,,한식
일반음식점,황제탕후루와 대왕닭꼬치,"서울특별시 은평구 갈현로 262, 상가1층 중간호 (갈현동)",서울특별시 은평구 갈현동 432-20 1층상가 중간호,19.8,,기타
일반음식점,은평회관,"서울특별시 은평구 진흥로 185, 2층 (대조동)",서울특별시 은평구 대조동 15-128,158.17,,한식
일반음식점,화룡,"서울특별시 은평구 응암로 334-3, 1층 (응암동)",서울특별시 은평구 응암동 87-21 1층,79.27,,한식
일반음식점,아리랑 아구찜,"서울특별시 은평구 갈현로23길 1, 지층 (갈현동)",서울특별시 은평구 갈현동 506-42,12.56,,기타
일반음식점,도로시 파스타 연정,"서울특별시 은평구 갈현로 71-1, 제나동 제1층 제101호 (역촌동, 에스클래스)",서울특별시 은평구 역촌동 70-19 에스클래스,34.3,,경양식
일반음식점,공룡통닭,"서울특별시 은평구 통일로 736, 태영빌딩 1층 3호 (불광동)",서울특별시 은평구 불광동 274-12 태영빌딩,49.5,,호프/통닭
일반음식점,뚱뚱한 고기,"서울특별시 은평구 갈현로11길 3, 1층 101호 (역촌동, 이노컨스빌)",서울특별시 은평구 역촌동 54-13 이노컨스빌,17.68,,한식
일반음식점,오늘은 등갈비,"서울특별시 은평구 역말로 9, 중간호 (역촌동)",서울특별시 은평구 역촌동 51-21,30,,한식
일반음식점,호랑이쌀국수 은평점,"서울특별시 은평구 갈현로4길 26, 웅자하우스 2층 (신사동)",서울특별시 은평구 신사동 1-50 웅자하우스,80.93,,기타
일반음식점,돼지게티 연신내점,"서울특별시 은평구 역말로9길 40-1, 1층 우측호 (대조동)",서울특별시 은평구 대조동 191-40 1층 우측호,32.34,,한식
일반음식점,이룸커피 프로젝트,"서울특별시 은평구 불광로 76, 2층 (불광동)",서울특별시 은평구 불광동 542-3,91.98,,기타
일반음식점,라스베이글 응암점,"서울특별시 은평구 은평로 116, 1층 101호 (응암동, 위산 일리온시티)",서울특별시 은평구 응암동 110-1 위산 일리온시티,79.2,,한식
일반음식점,천리향 마라탕,"서울특별시 은평구 통일로71길 26, 1층 일부호 (대조동)",서울특별시 은평구 대조동 1-6 1층,35,,한식
일반음식점,미소,"서울특별시 은평구 진흥로 154, 영선빌딩 2층 일부호 (녹번동)",서울특별시 은평구 녹번동 131-159 영선빌딩 2층,99,02  -358 -4569,한식
일반음식점,너랑 나랑 다 호프,"서울특별시 은평구 갈현로 56, 1층 102,103호 (역촌동, 서흥하이빌)",서울특별시 은평구 역촌동 79-6 서흥하이빌,54.2,02  -6489-1549,기타
일반음식점,로드락후라이드 은평신사점,"서울특별시 은평구 갈현로 40, 1층 (신사동)",서울특별시 은평구 신사동 7-24,29.44,,호프/통닭
일반음식점,착한국밥 3호점,"서울특별시 은평구 백련산로 177-12, 1층 동쪽 첫째칸호 (응암동)",서울특별시 은평구 응암동 96-40 1층 동쪽 첫째칸,27.85,,중국식
일반음식점,와인 힐(HILL),"서울특별시 은평구 통일로 630-1, 1층 101호 (녹번동)",서울특별시 은평구 녹번동 283-2 1층 101호,99,,경양식
일반음식점,인생닭강정,"서울특별시 은평구 진관3로 70, 제823동 1층 제상가107호 (진관동, 은평뉴타운상림마을)",서울특별시 은평구 진관동 20 은평뉴타운상림마을 제823동 제상가10호,26.5,,호프/통닭
일반음식점,명품 코다리조림,"서울특별시 은평구 응암로 230, 1층 (응암동)",서울특별시 은평구 응암동 397-278 1층,99.17,,한식
일반음식점,회기버거 응암점,"서울특별시 은평구 응암로 296, 1층 (응암동)",서울특별시 은평구 응암동 104-40,33,,기타
일반음식점,컴포즈커피 연신내점,"서울특별시 은평구 연서로 252, 세종빌딩 1층 (불광동)",서울특별시 은평구 불광동 309 세종빌딩,42.9,,기타
일반음식점,아웃백 딜리버리 은평점,"서울특별시 은평구 통일로65길 26, 해피플러스2 2층 (대조동)",서울특별시 은평구 대조동 15-87 해피플러스2 2층,21,02  -2054-8300,경양식
일반음식점,三代전집,"서울특별시 은평구 연서로24길 1, 1층 (대조동)",서울특별시 은평구 대조동 199-26,60,,일식
일반음식점,꼼데푸생,"서울특별시 은평구 연서로27길 19, 조은빌딩 2층 (갈현동)",서울특별시 은평구 갈현동 110-5 조은빌딩,49,,기타
일반음식점,덤다방,"서울특별시 은평구 은평터널로 7, 1층 (수색동)",서울특별시 은평구 수색동 111-1,25,,기타
일반음식점,브이엔씨,"서울특별시 은평구 통일로67길 7, 1층 (대조동)",서울특별시 은평구 대조동 9-8 1층,66,,경양식
일반음식점,카페플로리,"서울특별시 은평구 연서로25길 17-16, 1층 (갈현동)",서울특별시 은평구 갈현동 485-2 1층,50,,경양식
일반음식점,모꼬지(moggoji),"서울특별시 은평구 증산서길 93, 1층 (증산동)",서울특별시 은평구 증산동 189-30 1층,59.49,,호프/통닭
일반음식점,"몬스터포 (은평,서대문)","서울특별시 은평구 응암로22길 3-10, 1층 (응암동)",서울특별시 은평구 응암동 427-149,30.84,,기타
일반음식점,미아리우동 은평구청점,"서울특별시 은평구 은평로 170, 상현빌딩 1층 106호 (응암동)",서울특별시 은평구 응암동 96-1 상현빌딩 106호,63.83,,한식
일반음식점,커파커피,"서울특별시 은평구 진흥로9길 21, 행복주택 B02호 (역촌동)",서울특별시 은평구 역촌동 25-30 행복주택 B02호,33,,기타
일반음식점,엠소마 &amp; 엠단테 응암점,"서울특별시 은평구 가좌로7나길 19, 혜성교회 1층 (응암동)",서울특별시 은평구 응암동 733-14 혜성교회,12.2,,일식
일반음식점,실비포차,"서울특별시 은평구 증산서길 131, 삼진부동산 1층 102호 (증산동)",서울특별시 은평구 증산동 193-35 삼진부동산,22.5,,기타
일반음식점,부엉이꼬마김밥,"서울특별시 은평구 은평로 230, 1층 나동호 (응암동)",서울특별시 은평구 응암동 61-4,28.97,,한식
일반음식점,양화당,"서울특별시 은평구 통일로 909, 1층 (갈현동)",서울특별시 은평구 갈현동 392-1,33,,한식
일반음식점,타코로운,"서울특별시 은평구 응암로 321, 웨스트원 응암 101호 (응암동)",서울특별시 은평구 응암동 109-2 웨스트원 응암,53.79,,한식
일반음식점,느느스튜디오,"서울특별시 은평구 응암로4길 22, 대림시장 점79~82호 (응암동)",서울특별시 은평구 응암동 754-1 대림시장,46.28,,한식
일반음식점,씽커페이트(Syncopate),"서울특별시 은평구 진흥로 13-2, 연서빌딩 1층 (역촌동)",서울특별시 은평구 역촌동 43-53 연서빌딩,34.26,,한식
일반음식점,cafe society(카페 소사이어티) 감정수거함,"서울특별시 은평구 증산로 337, 1층 (증산동)",서울특별시 은평구 증산동 163-1,33,,기타
일반음식점,정,"서울특별시 은평구 서오릉로 6, 제1층 제101호 (녹번동, 거장카운티)",서울특별시 은평구 녹번동 182 거장카운티,87.81,,한식
일반음식점,사대문 우동 짜장,"서울특별시 은평구 서오릉로 12, 1층 102호 (녹번동, DH팰리스타워)",서울특별시 은평구 녹번동 83-26 DH팰리스타워,58.06,,중국식
일반음식점,노량진종합어시장,"서울특별시 은평구 은평로 194, 1층 101,102호 (응암동, 더 위일)",서울특별시 은평구 응암동 81-173 더 위일,139.42,02- 352-1565,한식
일반음식점,버드템플,"서울특별시 은평구 응암로13길 20, 2층 (응암동)",서울특별시 은평구 응암동 591-7,93.6,,기타
일반음식점,본죽&amp;비빔밥 녹번점,"서울특별시 은평구 은평로 240, 상가동 B2층 218호 (응암동)",서울특별시 은평구 응암동 1-12,36.5,,한식
일반음식점,에이델리,"서울특별시 은평구 연서로 170-1, 1층 (대조동)",서울특별시 은평구 대조동 222-4,45.12,,기타
일반음식점,1984 혜화시장 갈현점,"서울특별시 은평구 연서로29길 14-7, 2층 (갈현동)",서울특별시 은평구 갈현동 400-20,143.82,02  -356 -9770,한식
일반음식점,착한육회,"서울특별시 은평구 응암로25길 5, 1층층 (응암동)",서울특별시 은평구 응암동 124-6,30,,한식
일반음식점,미가식당,"서울특별시 은평구 연서로17길 9, 1층 102호 (갈현동, 베로니스)",서울특별시 은평구 갈현동 468-5 베로니스,39.97,,기타
일반음식점,새벽숯불가든,"서울특별시 은평구 응암로 326, 1층 (응암동)",서울특별시 은평구 응암동 103-3,110,,기타
일반음식점,시쿠라라멘 은평 이마트점,"서울특별시 은평구 은평로 111, 은평이마트 8층 (응암동)",서울특별시 은평구 응암동 90-1 은평이마트,21.3,,한식
일반음식점,떡볶이참잘하는집 떡참 은평불광점,"서울특별시 은평구 연서로34길 20, 1층 (불광동)",서울특별시 은평구 불광동 346-24,31.93,,한식
일반음식점,두루올,"서울특별시 은평구 은평로9길 13, 캐스텔가든 104호 (응암동)",서울특별시 은평구 응암동 89-1,111.9,,기타
일반음식점,게러지브로스,"서울특별시 은평구 응암로11길 5, 지층 (응암동)",서울특별시 은평구 응암동 597-1,74.4,,한식
일반음식점,아워 샐러드,"서울특별시 은평구 갈현로 198, 1층 101호 (갈현동, 세영갤러리)",서울특별시 은평구 갈현동 496-8 세영갤러리,24.1,,기타
일반음식점,볼베어파크 은평점,"서울특별시 은평구 통일로 1050, 롯데몰 은평점 4층 (진관동)",서울특별시 은평구 진관동 63 롯데몰 은평점,160.1,02  -6975-5363,기타
일반음식점,릴렉세이션 포인트,"서울특별시 은평구 연서로3길 12, 1,2층 (역촌동)",서울특별시 은평구 역촌동 66-57,150,,기타
일반음식점,김현우 스시,"서울특별시 은평구 갈현로1길 19, 1층 (신사동)",서울특별시 은평구 신사동 18-17,60,,일식
일반음식점,캡숑커피(CAPSYONG COFFEE),"서울특별시 은평구 증산서길 103-1, 1층 (증산동)",서울특별시 은평구 증산동 189-5,66,,기타
일반음식점,A BAR(에이 바),"서울특별시 은평구 응암로14길 7, 1층 101호 (응암동)",서울특별시 은평구 응암동 353-10,27,,기타
일반음식점,태양다방,"서울특별시 은평구 응암로12길 14, 지층 101호 (응암동)",서울특별시 은평구 응암동 721-1,70,,한식
일반음식점,"CAFE,J (카페제이)","서울특별시 은평구 갈현로 231, 1층 (갈현동)",서울특별시 은평구 갈현동 504-61,20.82,,한식
일반음식점,은평뉴타운 마왕족발,"서울특별시 은평구 진관3로 37, 은평구 뉴타운2지구 에코테라스 1층 108호 (진관동)",서울특별시 은평구 진관동 67-1 은평구 뉴타운2지구 에코테라스,55.25,,기타
일반음식점,정가네 김밥,"서울특별시 은평구 은평로 240, B3층 307호 (응암동)",서울특별시 은평구 응암동 1-12,31.9,,한식
일반음식점,역전할머니맥주,"서울특별시 은평구 서오릉로 6, 1층 103호 (녹번동, 거장카운티)",서울특별시 은평구 녹번동 182 거장카운티,106.11,,한식
일반음식점,옥이네 김밥,"서울특별시 은평구 통일로 850, 연서시장 1층 (불광동)",서울특별시 은평구 불광동 310-11 연서시장,20,,한식
일반음식점,산보클럽,"서울특별시 은평구 가좌로11가길 2, 1층 2호 (신사동)",서울특별시 은평구 신사동 229-33,39.6,,한식
일반음식점,포트캔커피 응암역점,"서울특별시 은평구 은평로8길 18, 1층 (응암동)",서울특별시 은평구 응암동 115-3,61.89,,한식
일반음식점,낭만,"서울특별시 은평구 연서로29길 14-13, 남경빌딩 1층 우측호 (갈현동)",서울특별시 은평구 갈현동 400-2 남경빌딩,67.1,,기타
일반음식점,옛날칼국수,"서울특별시 은평구 증산로3길 12, 증산시장 1층 제 다17호 (증산동)",서울특별시 은평구 증산동 184-9 증산시장,13.19,,한식
일반음식점,모찌네 안마당,"서울특별시 은평구 통일로67길 3-1, 1층 (대조동)",서울특별시 은평구 대조동 9-7,74.91,,한식
일반음식점,집밥 e선생 은평점,"서울특별시 은평구 연서로18길 34, 1층 101호 (대조동, 명진하이빌)",서울특별시 은평구 대조동 171-6 명진하이빌,31.27,,한식
일반음식점,KINROSS(킨로스),"서울특별시 은평구 은평로3길 20-1, 1층 (역촌동)",서울특별시 은평구 역촌동 83-62,47,,한식
일반음식점,백순대 본가 새맛 은평점,"서울특별시 은평구 응암로30길 16, 지층 (응암동, 백련산에스케이뷰아이파크)",서울특별시 은평구 응암동 767 백련산에스케이뷰아이파크,9,,한식
일반음식점,슬기로운 전골생활,"서울특별시 은평구 통일로 745-9, 지하 1층 (대조동)",서울특별시 은평구 대조동 4-19,37.01,,한식
일반음식점,은평 구름산추어탕,"서울특별시 은평구 진관2로 15-8, 웅신 미켈란의아침 1층 120호 (진관동)",서울특별시 은평구 진관동 73 웅신 미켈란의아침,75.04,,한식
일반음식점,프랭크버거 녹번역점,"서울특별시 은평구 은평로 240, 힐스테이트 녹번역 상가 B3층 305호 (응암동)",서울특별시 은평구 응암동 1-12,40.43,,한식
일반음식점,청년치킨 은평점,"서울특별시 은평구 진흥로 119, 1층 (대조동)",서울특별시 은평구 대조동 45-2,24,,한식
일반음식점,빨강판다,"서울특별시 은평구 응암로30길 15, 1층 106호 (응암동, 백련산해모로)",서울특별시 은평구 응암동 768 백련산해모로,37.19,,중국식
일반음식점,스시소랑,"서울특별시 은평구 진관3로 33, 1층 108호 (진관동, 은평뉴타운 꿈에그린)",서울특별시 은평구 진관동 66 은평뉴타운 꿈에그린,49.4,,한식
일반음식점,타코야끼인문어,"서울특별시 은평구 연서로11길 20-4, 1층 (구산동)",서울특별시 은평구 구산동 19-25,14,,한식
일반음식점,연탄생고기집 대조점,"서울특별시 은평구 통일로73길 4, 1층 (대조동)",서울특별시 은평구 대조동 187-48,81.62,,한식
일반음식점,갓츠킹 진관점,"서울특별시 은평구 진관1로 21-39, 메이플카운티 1층 108호 (진관동)",서울특별시 은평구 진관동 100-5 메이플카운티,24.23,,한식
일반음식점,순살만공격 상암가좌점,"서울특별시 은평구 수색로 217, 1층 120호 (수색동, 디엠씨 자이1단지(DMC 자이1))",서울특별시 은평구 수색동 75 디엠씨 자이1단지(DMC 자이1),34.61,,한식
일반음식점,그때 그집,"서울특별시 은평구 통일로 657, 1층 (녹번동)",서울특별시 은평구 녹번동 28-76,29.42,,한식
일반음식점,대양참치앤스시,"서울특별시 은평구 연서로 303-11, 1층 (불광동)",서울특별시 은평구 불광동 434-10,28.05,,한식
일반음식점,향수가든,"서울특별시 은평구 불광로16길 29, 1층 (불광동)",서울특별시 은평구 불광동 23-11,64.46,,한식
일반음식점,소풍,"서울특별시 은평구 대서문길 55, 1,2층 (진관동)",서울특별시 은평구 진관동 266-30,324.36,,한식
일반음식점,생활맥주 연신내점,"서울특별시 은평구 연서로27길 19, 조은빌딩 1, 2층 (갈현동)",서울특별시 은평구 갈현동 110-5 조은빌딩,169,,한식
일반음식점,명분식,"서울특별시 은평구 은평로 235, 1층 (녹번동)",서울특별시 은평구 녹번동 266,12.6,,한식
일반음식점,걸작떡볶이치킨,"서울특별시 은평구 서오릉로 77, 1층 (역촌동)",서울특별시 은평구 역촌동 15-12,46.2,,한식
일반음식점,혼밥대왕 역촌점,"서울특별시 은평구 통일로65길 26, 해피플러스2 2층 3호 (대조동)",서울특별시 은평구 대조동 15-87 해피플러스2,16,,한식
일반음식점,밥도둑 한끼뚝딱 역촌점,"서울특별시 은평구 통일로65길 26, 해피플러스2 2층 4호 (대조동)",서울특별시 은평구 대조동 15-87 해피플러스2,12,,한식
일반음식점,화포식당 녹번점,"서울특별시 은평구 은평로 240, 힐스테이트 상가동 B1층 138, 139호 (응암동)",서울특별시 은평구 응암동 1-12,73,02- 356-7128,한식
일반음식점,The 청춘키친 은평점,"서울특별시 은평구 가좌로 177, 두창빌딩 1층 좌측호 (응암동)",서울특별시 은평구 응암동 747-6 두창빌딩,39.63,,한식
일반음식점,쌀통닭,"서울특별시 은평구 통일로 909, 1층 7호 (갈현동)",서울특별시 은평구 갈현동 392-1,33.52,,한식
일반음식점,도화식당,"서울특별시 은평구 갈현로 46, 1층 (역촌동)",서울특별시 은평구 역촌동 79-32,22.73,,한식
일반음식점,소표국수 응암오거리점,"서울특별시 은평구 응암로 177, 1층 왼쪽호 (응암동)",서울특별시 은평구 응암동 598-4,116.97,,한식
일반음식점,대풍,"서울특별시 은평구 불광로 76, 1층 우측호 (불광동)",서울특별시 은평구 불광동 542-3,46,,한식
일반음식점,베르도네(Verdone) 연신내,"서울특별시 은평구 연서로29길 32, 1층 (갈현동)",서울특별시 은평구 갈현동 430-4,29.7,,한식
일반음식점,엠지에스 푸드,"서울특별시 은평구 진흥로13길 9-1, 1층 좌측 코너호 (대조동)",서울특별시 은평구 대조동 32-2,24.7,,한식
일반음식점,훈연가,"서울특별시 은평구 통일로83길 11-6, 1층 (갈현동)",서울특별시 은평구 갈현동 403-38,20.37,,한식
일반음식점,포메인 구파발역점,"서울특별시 은평구 진관2로 29-21, 드림스퀘어 2층 202호 (진관동)",서울특별시 은평구 진관동 72 드림스퀘어,102.81,0231-5709-27,한식
일반음식점,188 김치찜,"서울특별시 은평구 불광천길 388-1, 1층 (응암동)",서울특별시 은평구 응암동 585-44,52,,한식
일반음식점,닭장수 후라이드,"서울특별시 은평구 통일로 610, 비동 지하3층 117호 (녹번동, 힐스테이트녹번)",서울특별시 은평구 녹번동 282 힐스테이트녹번,42.9,,한식
일반음식점,카렝 응암점,"서울특별시 은평구 응암로30길 16, 지하1층 102호 (응암동, 백련산에스케이뷰아이파크)",서울특별시 은평구 응암동 767 백련산에스케이뷰아이파크,18,,한식
일반음식점,디오티디,"서울특별시 은평구 연서로5길 15, 1층 (역촌동)",서울특별시 은평구 역촌동 64-48,42,,한식
일반음식점,고기혁명,"서울특별시 은평구 갈현로 132, 1층 우측호 (구산동)",서울특별시 은평구 구산동 16-85,72.6,,한식
일반음식점,명식탁,"서울특별시 은평구 연서로29길 30-5, 1층 (갈현동)",서울특별시 은평구 갈현동 430-10,35,,한식
일반음식점,곰식당 돈까스&amp;덮밥,"서울특별시 은평구 갈현로 33, 1층 102호 (신사동)",서울특별시 은평구 신사동 9-21,67.98,,한식
일반음식점,GO집밥,"서울특별시 은평구 은평로9길 13, 1층 105,106호 (응암동)",서울특별시 은평구 응암동 89-1,11,,한식
일반음식점,가율,"서울특별시 은평구 가좌로 319, 세민하이파크 2층 203호 (신사동)",서울특별시 은평구 신사동 40-2,95,,한식
일반음식점,스시복 녹번점,"서울특별시 은평구 은평로 240, 1동 지하1층 127,128호 (응암동)",서울특별시 은평구 응암동 1-12,71.5,,일식
일반음식점,어디야키친,"서울특별시 은평구 응암로20길 3, 1층 (응암동)",서울특별시 은평구 응암동 397-99,19.97,,한식
일반음식점,해례커피,"서울특별시 은평구 응암로34길 10, 1층 102호 (응암동, 부광빌라)",서울특별시 은평구 응암동 104-1 부광빌라,26.52,,기타
일반음식점,이올(eeol),"서울특별시 은평구 갈현로 256, 1층 (갈현동)",서울특별시 은평구 갈현동 451-6,45,,기타
일반음식점,레드앤그린버거,"서울특별시 은평구 연서로13길 5-6, 1층 (구산동)",서울특별시 은평구 구산동 20-39,95.59,,한식
일반음식점,월남쌈many아,"서울특별시 은평구 은평로9길 13, 1층 105,106호 (응암동)",서울특별시 은평구 응암동 89-1,11.5,,한식
일반음식점,뻘건낙지,"서울특별시 은평구 서오릉로7길 10, 퍼스트빌 1층 (역촌동)",서울특별시 은평구 역촌동 15-32 퍼스트빌,50,,한식
일반음식점,가메스시 응암점,"서울특별시 은평구 응암로 229, 대흥빌딩 1층 (응암동)",서울특별시 은평구 응암동 578-34 대흥빌딩,73,,한식
일반음식점,노프러블럼,"서울특별시 은평구 증산로23길 15, 1층 (신사동)",서울특별시 은평구 신사동 26-1,61.38,,한식
일반음식점,공간,"서울특별시 은평구 통일로83길 18, 1층 (갈현동)",서울특별시 은평구 갈현동 404-24,30,,한식
일반음식점,이탈리안 포차,"서울특별시 은평구 진관2로 15-8, 웅신 미켈란의아침 1층 110호 (진관동)",서울특별시 은평구 진관동 73 웅신 미켈란의아침,52,02-3539-222,한식
일반음식점,인생역전,"서울특별시 은평구 가좌로12길 20-29, 1층 (신사동)",서울특별시 은평구 신사동 18-44,46,02-3599-225,한식
일반음식점,Over fill (오버필),"서울특별시 은평구 연서로29길 17-3, 1층 (갈현동)",서울특별시 은평구 갈현동 454-8,93.96,,한식
일반음식점,순희네 보리밥,"서울특별시 은평구 역말로9길 44, 1층 (대조동)",서울특별시 은평구 대조동 191-35,43,,한식
일반음식점,glass(글라쓰),"서울특별시 은평구 불광천길 558, 1,2층 (응암동)",서울특별시 은평구 응암동 112-24,181.53,,한식
일반음식점,행복나무 F&amp;B,"서울특별시 은평구 서오릉로 6, 제1층 104호 (녹번동, 거장카운티)",서울특별시 은평구 녹번동 182 거장카운티,135.3,,한식
일반음식점,홍게양 대게군 은평점,"서울특별시 은평구 증산로15길 37-1, 지층 (신사동)",서울특별시 은평구 신사동 344-7,36,,한식
일반음식점,플레이벅,"서울특별시 은평구 역말로 139, 1층 (대조동)",서울특별시 은평구 대조동 89-158,12.81,,한식
일반음식점,청춘미가,"서울특별시 은평구 통일로67길 8, 제1층 제101호102호 (대조동, 예가크레시아)",서울특별시 은평구 대조동 6-13 예가크레시아,32.03,,한식
일반음식점,하나다방,"서울특별시 은평구 진흥로 101, 지하1층 (역촌동)",서울특별시 은평구 역촌동 17-15,45,02-3530-101,기타
일반음식점,메리 푸리 데이,"서울특별시 은평구 연서로29길 20-25, 2층 (갈현동)",서울특별시 은평구 갈현동 402-29,45.7,,한식
일반음식점,메리 푸리 데이,"서울특별시 은평구 연서로29길 20-25, 3층 (갈현동)",서울특별시 은평구 갈현동 402-29,45.7,,한식
일반음식점,갓츠킹 연신내점,"서울특별시 은평구 연서로 215-1, 1층 (갈현동)",서울특별시 은평구 갈현동 456-3,57,,일식
일반음식점,라사천마라탕 은평점,"서울특별시 은평구 응암로 286, 성림빌딩 1층 (응암동)",서울특별시 은평구 응암동 107-12 성림빌딩,61.26,,중국식
일반음식점,주방장,"서울특별시 은평구 갈현로 262, 1층 (갈현동)",서울특별시 은평구 갈현동 432-20,72.92,,기타
일반음식점,골목카페,"서울특별시 은평구 응암로 190-4, 뉴캐슬 1층 (응암동)",서울특별시 은평구 응암동 601-24 뉴캐슬,39.25,,기타
일반음식점,왕짜장,"서울특별시 은평구 연서로 271-1, 1층 (불광동)",서울특별시 은평구 불광동 366-4,60.46,02-3880-153,중국식
일반음식점,랜싱,"서울특별시 은평구 통일로 863-20, 5층 (갈현동)",서울특별시 은평구 갈현동 395-15,78,,기타
일반음식점,펌킨브릿지,"서울특별시 은평구 갈현로 273-1, 1층 (갈현동)",서울특별시 은평구 갈현동 434-7,42,,기타
일반음식점,티브비(TVB),"서울특별시 은평구 응암로21가길 29, 1층 (응암동)",서울특별시 은평구 응암동 120-34,40.67,,기타
일반음식점,리미니 은평 롯데몰점,"서울특별시 은평구 통일로 1050, 롯데몰 은평점 4층 (진관동)",서울특별시 은평구 진관동 63 롯데몰 은평점,221.75,,기타
일반음식점,투다리,"서울특별시 은평구 응암로14길 11, 지하1층 (응암동)",서울특별시 은평구 응암동 335-14,53,,한식
일반음식점,(주)아이엠씨플랜,"서울특별시 은평구 은평로 123, 1층 102A,B호 (응암동, 응암아네스트)",서울특별시 은평구 응암동 88-8 응암아네스트,64,,한식
일반음식점,한민족에프씨,"서울특별시 은평구 연서로38길 16-17, 1층 (불광동)",서울특별시 은평구 불광동 163-9,66.02,02 -355 -4008,기타
일반음식점,홍콩반점 0410 구파발역점,"서울특별시 은평구 진관3로 22, 1층 (진관동)",서울특별시 은평구 진관동 69-1,58.85,,중국식
일반음식점,호맥 연신내점,"서울특별시 은평구 연서로29길 14-14, 2층 (갈현동)",서울특별시 은평구 갈현동 399-25,98,02- 353-9049,기타
