업종명,업소명,소재지(도로명),소재지(지번),영업자시작일,업태명
일반음식점,삼육서울병원 추모관식당,"서울특별시 동대문구 망우로 82 (휘경동,외7필지 삼육서울병원 영안실동 지하2층)",서울특별시 동대문구 휘경동 산 6-2 외7필지 삼육서울병원 영안실동 지하2층 ,2011-06-16,한식
일반음식점,오케이만두(OK만두),"서울특별시 동대문구 천호대로 289, 1층 (답십리동)",서울특별시 동대문구 답십리동 494-1 1층 ,2011-06-23,분식
일반음식점,호식이두마리,"서울특별시 동대문구 외대역동로14길 9 (이문동,지상1층)",서울특별시 동대문구 이문동 86-24 지상1층 ,2018-03-27,통닭(치킨)
일반음식점,써브웨이 경희대점,"서울특별시 동대문구 경희대로 5-1, 1층 (회기동)",서울특별시 동대문구 회기동 16-70 ,2021-08-03,기타
일반음식점,한촌설렁탕,"서울특별시 동대문구 장한로 130, 1층 (장안동)",서울특별시 동대문구 장안동 368-4 지상1층 ,2014-09-17,한식
일반음식점,소야지,"서울특별시 동대문구 사가정로 131, 1~2층 (전농동)",서울특별시 동대문구 전농동 39-1 ,2022-02-04,한식
일반음식점,용두동 삼겹살,"서울특별시 동대문구 왕산로28길 23, 1층 (용두동)",서울특별시 동대문구 용두동 26-38 ,2022-04-29,한식
일반음식점,서유기마라탕 경희대점,"서울특별시 동대문구 경희대로6길 3-10, 1층 (회기동)",서울특별시 동대문구 회기동 35 1층 ,2022-07-29,중국식
일반음식점,성원,"서울특별시 동대문구 장한로27가길 39 (장안동,제가동 지상1층)",서울특별시 동대문구 장안동 297-2 제가동 지상1층 ,2011-07-25,김밥(도시락)
일반음식점,남원추어탕(다두락),"서울특별시 동대문구 회기로 160-1, 1~2층 (회기동)",서울특별시 동대문구 회기동 45-121 1~2층 ,2015-04-14,한식
일반음식점,돈팔삼,"서울특별시 동대문구 한빛로 22 (신설동,지상1층)",서울특별시 동대문구 신설동 25-2 지상1층 ,2022-01-04,중국식
일반음식점,우리식당,,서울특별시 동대문구 신설동 109-5 서울풍물시장 빨간동 48호 ,2011-08-03,한식
일반음식점,사시미래,"서울특별시 동대문구 경희대로4길 76, 2층 (회기동)",서울특별시 동대문구 회기동 346-14 2층 ,2012-07-16,횟집
일반음식점,숙경이네,서울특별시 동대문구 제기로20길 6 (제기동),서울특별시 동대문구 제기동 289-13 ,2015-11-05,통닭(치킨)
일반음식점,전통춘천닭갈비,"서울특별시 동대문구 답십리로 152, 1층 (답십리동)",서울특별시 동대문구 답십리동 246-29 1층 ,2016-07-07,한식
일반음식점,핑크라벨,"서울특별시 동대문구 천호대로85길 22, 지하1층 (장안동)",서울특별시 동대문구 장안동 463-1 ,2019-10-24,호프/통닭
일반음식점,짝,"서울특별시 동대문구 장한로 115 (장안동,지상6층)",서울특별시 동대문구 장안동 372-1 지상6층 ,2011-10-07,경양식
일반음식점,아리가또멘,서울특별시 동대문구 이문로30길 14 (이문동),서울특별시 동대문구 이문동 288-30 ,2011-08-26,분식
일반음식점,콩닭,"서울특별시 동대문구 약령시로 3 (제기동,지하1층)",서울특별시 동대문구 제기동 1152-12 지하1층 ,2011-09-02,호프/통닭
일반음식점,최강낙지,"서울특별시 동대문구 고산자로28길 21 (용두동,지하1층)",서울특별시 동대문구 용두동 39-951 지하1층 ,2020-05-26,한식
일반음식점,20년전통외대닭갈비,"서울특별시 동대문구 이문로 88-15 (이문동,지상1층)",서울특별시 동대문구 이문동 326-8 지상1층 ,2020-07-20,한식
일반음식점,뚱보집 장안점,"서울특별시 동대문구 장한로 169, 1층 (장안동)",서울특별시 동대문구 장안동 304-3 1층 ,2019-08-27,한식
일반음식점,참숯마당,"서울특별시 동대문구 전농로 32-4 (답십리동,지상1층)",서울특별시 동대문구 답십리동 488-1 지상1층 ,2011-09-09,기타
일반음식점,오븐마루,"서울특별시 동대문구 고산자로 393, 1층 (용두동)",서울특별시 동대문구 용두동 40-28 1층 ,2013-03-14,한식
일반음식점,누나네숯불구이,"서울특별시 동대문구 한천로 119, 1층 (답십리동)",서울특별시 동대문구 답십리동 734 ,2016-11-17,한식
일반음식점,한솥외대정문점,"서울특별시 동대문구 이문로 100 (이문동,지상1층)",서울특별시 동대문구 이문동 287-22 지상1층 ,2011-09-27,한식
일반음식점,서울파전,서울특별시 동대문구 전농로29길 107 (전농동),서울특별시 동대문구 전농동 295-116 ,2011-09-28,한식
일반음식점,버드나무파전,서울특별시 동대문구 회기로28길 11 (휘경동),서울특별시 동대문구 휘경동 319-32 ,2011-09-29,한식
일반음식점,산천부페,"서울특별시 동대문구 천호대로83길 9 (장안동,지하1층)",서울특별시 동대문구 장안동 417-16 지하1층 ,2011-09-29,한식
일반음식점,다락방,"서울특별시 동대문구 무학로 104 (용두동,지하1층)",서울특별시 동대문구 용두동 127-16 지하1층 ,2011-10-05,까페
일반음식점,피자와치킨의러브레터,서울특별시 동대문구 전농로14길 11-2 (전농동),서울특별시 동대문구 전농동 27-17 ,2011-10-07,통닭(치킨)
일반음식점,끝까지 맛있는 피자소그로 용두점,"서울특별시 동대문구 고산자로 415, 1층 (용두동)",서울특별시 동대문구 용두동 45-5 ,2021-03-31,기타
일반음식점,햇살김밥,"서울특별시 동대문구 하정로 42 (신설동,욱도빌딩 102호)",서울특별시 동대문구 신설동 92-12 욱도빌딩 102호 ,2019-06-26,한식
일반음식점,나주곰탕 나주전,"서울특별시 동대문구 고산자로 428, 1층 (용두동)",서울특별시 동대문구 용두동 24-2 ,2018-12-14,한식
일반음식점,윤가네 삼합집,서울특별시 동대문구 답십리로60길 84 (답십리동),서울특별시 동대문구 답십리동 2-74 ,2011-10-18,한식
일반음식점,임오네쭈꾸미3,서울특별시 동대문구 왕산로16길 9 (용두동),서울특별시 동대문구 용두동 112-10 ,2011-10-20,한식
일반음식점,본가칼국수,"서울특별시 동대문구 답십리로 311 (장안동,1층)",서울특별시 동대문구 장안동 331-5 1층 ,2011-10-24,한식
일반음식점,블루차이나(Blue China),서울특별시 동대문구 회기로 116 (회기동),서울특별시 동대문구 회기동 60-141 ,2013-06-04,한식
일반음식점,다솜,"서울특별시 동대문구 전농로38길 18, 1층 (전농동)",서울특별시 동대문구 전농동 103-148 ,2012-04-16,한식
일반음식점,감탄,"서울특별시 동대문구 정릉천동로 58, 1층 130호 (용두동, 롯데캐슬피렌체)",서울특별시 동대문구 용두동 790 롯데캐슬피렌체 1층 130호,2014-04-23,분식
일반음식점,와가리피순대,서울특별시 동대문구 왕산로9길 22 (용두동),서울특별시 동대문구 용두동 233-20 ,2011-11-09,한식
일반음식점,꿩 대신 닭,서울특별시 동대문구 홍릉로15길 22 (제기동),서울특별시 동대문구 제기동 287-23 ,2014-06-26,한식
일반음식점,가장맛있는족발경희대점,"서울특별시 동대문구 회기로 152 (회기동, 45-107)",서울특별시 동대문구 회기동 45-107 ,2018-12-04,한식
일반음식점,지지고 외대후문점,"서울특별시 동대문구 천장산로 26-2, 1층 (이문동)",서울특별시 동대문구 이문동 264-167 1층 ,2020-02-06,한식
일반음식점,용대리명태찜,"서울특별시 동대문구 왕산로37길 12, 1층 (청량리동, 대성빌딩 )",서울특별시 동대문구 청량리동 741 ,2019-03-19,한식
일반음식점,고향홍두깨손칼국수,"서울특별시 동대문구 경동시장로10길 53, 1층 (제기동)",서울특별시 동대문구 제기동 486-31 ,2021-06-01,한식
일반음식점,짱구짱구 꼬마김밥앤만두,"서울특별시 동대문구 망우로 67, 106호 (휘경동)",서울특별시 동대문구 휘경동 264-2 ,2011-12-08,분식
일반음식점,나주식당,"서울특별시 동대문구 휘경로11가길 4-8, 1층 (이문동)",서울특별시 동대문구 이문동 78-7 ,2020-11-26,한식
일반음식점,춘천막국수,서울특별시 동대문구 망우로18길 30 (휘경동),서울특별시 동대문구 휘경동 286-234 ,2022-03-28,한식
일반음식점,홍두깨 손칼국수,"서울특별시 동대문구 왕산로 185 (청량리동, 제일빌딩)",서울특별시 동대문구 청량리동 761 ,2022-01-10,한식
일반음식점,플렉스빌,"서울특별시 동대문구 회기로21길 6, 지하1층 (회기동)",서울특별시 동대문구 회기동 45-77 지하1 ,2019-11-29,기타
일반음식점,혼마참치,"서울특별시 동대문구 장한로5길 19, 1층 (장안동)",서울특별시 동대문구 장안동 423-1 1층 ,2017-11-27,한식
일반음식점,복래네부대찌개,"서울특별시 동대문구 사가정로 119, 2층 4,5호 (전농동)","서울특별시 동대문구 전농동 35-3 2층 4,5호",2015-01-16,까페
일반음식점,남한강 물고기,서울특별시 동대문구 휘경로14길 9 (휘경동),서울특별시 동대문구 휘경동 163-4 ,2011-12-30,한식
일반음식점,자래,"서울특별시 동대문구 천호대로81길 49, 1층 (장안동)",서울특별시 동대문구 장안동 422-9 ,2022-06-10,분식
일반음식점,오실장강남면옥 장안점,"서울특별시 동대문구 사가정로 207, 101호 (장안동)",서울특별시 동대문구 장안동 107-8 ,2017-10-24,한식
일반음식점,오늘꼬치네,"서울특별시 동대문구 전농로 50, 1층 (답십리동)",서울특별시 동대문구 답십리동 35-10 ,2019-02-14,정종/대포집/소주방
일반음식점,이층식당,"서울특별시 동대문구 천호대로77길 9, 2층 (장안동)",서울특별시 동대문구 장안동 414-10 ,2012-01-16,한식
일반음식점,포마토 스푼,서울특별시 동대문구 왕산로40길 14 (전농동),서울특별시 동대문구 전농동 620-30 ,2012-01-20,한식
일반음식점,보경벌교참꼬막전문점,"서울특별시 동대문구 한천로14길 71, 1층 (장안동)",서울특별시 동대문구 장안동 377-4 ,2013-05-06,한식
일반음식점,러블티,서울특별시 동대문구 망우로18가길 70 (휘경동),서울특별시 동대문구 휘경동 293-120 ,2017-12-26,까페
일반음식점,아름이네,"서울특별시 동대문구 고산자로 512, 1층 (제기동)",서울특별시 동대문구 제기동 695 1층 ,2012-07-23,한식
일반음식점,용두동홍가네,서울특별시 동대문구 무학로30길 26 (용두동),서울특별시 동대문구 용두동 118-50 ,2012-02-22,한식
일반음식점,전주콩나물국밥,"서울특별시 동대문구 고산자로 397, 102호 (용두동)",서울특별시 동대문구 용두동 40-35 ,2013-05-15,한식
일반음식점,장군식당,서울특별시 동대문구 홍릉로1가길 27 (제기동),서울특별시 동대문구 제기동 575-4 ,2012-03-07,한식
일반음식점,잇선,서울특별시 동대문구 한천로24길 24 (장안동),서울특별시 동대문구 장안동 167-32 ,2017-01-05,"외국음식전문점(인도,태국등)"
일반음식점,와와포차,서울특별시 동대문구 휘경로23길 25 (이문동),서울특별시 동대문구 이문동 86-30 ,2014-10-31,호프/통닭
일반음식점,제이비파스타,"서울특별시 동대문구 회기로25길 18, 1층 (회기동)",서울특별시 동대문구 회기동 348-3 ,2012-10-04,경양식
일반음식점,아사달초밥,서울특별시 동대문구 장한로6길 22 (장안동),서울특별시 동대문구 장안동 460-14 ,2021-12-03,일식
일반음식점,가비,서울특별시 동대문구 무학로 125-1 (용두동),서울특별시 동대문구 용두동 234-46 ,2012-03-22,까페
일반음식점,명가족발,"서울특별시 동대문구 외대역동로 68, 1층 (휘경동)",서울특별시 동대문구 휘경동 140-45 ,2012-07-19,한식
일반음식점,영칼국수,서울특별시 동대문구 답십리로51길 10 (답십리동),서울특별시 동대문구 답십리동 66-9 ,2022-01-11,한식
일반음식점,한우마을 정육점식당,"서울특별시 동대문구 한천로17길 21, A동 (답십리동)",서울특별시 동대문구 답십리동 4-13 ,2012-03-30,한식
일반음식점,아지매,"서울특별시 동대문구 휘경로 6-9, 2층 (이문동)",서울특별시 동대문구 이문동 288-45 ,2013-07-04,한식
일반음식점,허브족발,서울특별시 동대문구 왕산로2길 27 (신설동),서울특별시 동대문구 신설동 97-22 ,2022-06-24,한식
일반음식점,박가족,"서울특별시 동대문구 장한로27가길 37, 1층 103,104호 (장안동, 동대문더퍼스트데시앙)",서울특별시 동대문구 장안동 587 동대문더퍼스트데시앙 ,2019-06-10,횟집
일반음식점,통나무집,서울특별시 동대문구 고산자로28가길 27 (용두동),서울특별시 동대문구 용두동 39-84 ,2012-04-20,한식
일반음식점,해나루초밥,서울특별시 동대문구 경희대로 3-1 (회기동),서울특별시 동대문구 회기동 16-68 ,2015-11-03,일식
일반음식점,우성식당,"서울특별시 동대문구 사가정로 190, 2층 35호 (전농동, 우성종합상가)",서울특별시 동대문구 전농동 6 ,2012-04-23,한식
일반음식점,힘찬 풍천장어,"서울특별시 동대문구 난계로 252, 1층 (신설동)",서울특별시 동대문구 신설동 117-5 ,2021-04-27,한식
일반음식점,꼬망쥐,서울특별시 동대문구 약령시로 114 (제기동),서울특별시 동대문구 제기동 487 ,2015-12-17,한식
일반음식점,노가리1000(착한사람들),서울특별시 동대문구 왕산로 283 (청량리동),서울특별시 동대문구 청량리동 38-29 ,2013-08-06,호프/통닭
