업종명,인허가일자,업소명,소재지(도로명),소재지(지번),건물내부면적,업태명
일반음식점,2009-08-03,폭스(FOX),"서울특별시 중랑구 망우로30길 8, 201호 (상봉동,동일빌딩)",서울특별시 중랑구 상봉동 136-50 동일빌딩 201호,73.5,호프/통닭
일반음식점,2009-08-13,소문난순대국,서울특별시 중랑구 겸재로9길 26 (면목동),서울특별시 중랑구 면목동 176-106 ,32.9,한식
일반음식점,2009-08-19,황금포차,"서울특별시 중랑구 용마산로115길 72 (망우동,문수주상복합아파트상가  101호)",서울특별시 중랑구 망우동 490-30 문수주상복합아파트상가  101호 ,51.5,정종/대포집/소주방
일반음식점,2009-08-20,도니네,서울특별시 중랑구 동일로99길 21-12 (면목동),서울특별시 중랑구 면목동 176-105 ,66.7,한식
일반음식점,2009-08-20,만냥포차,서울특별시 중랑구 동일로114길 9 (상봉동),서울특별시 중랑구 상봉동 120-52 ,24.8,정종/대포집/소주방
일반음식점,2009-08-20,이어도참치,서울특별시 중랑구 동일로 635 (면목동),서울특별시 중랑구 면목동 176-3 ,147.6,일식
일반음식점,2009-08-20,가보자수산포차,"서울특별시 중랑구 망우로 316 (상봉동,이지팰리스 117호)",서울특별시 중랑구 상봉동 101 이지팰리스 117호 ,48.2,정종/대포집/소주방
일반음식점,2009-08-21,육쌈냉면,서울특별시 중랑구 중랑역로 66-1 (중화동),서울특별시 중랑구 중화동 302-1 ,24.5,한식
일반음식점,2009-09-01,토모루,"서울특별시 중랑구 중랑역로 142, 1층 (묵동)",서울특별시 중랑구 묵동 250-13 ,52.9,일식
일반음식점,2009-09-04,이모네빈대떡,서울특별시 중랑구 용마산로 429 (면목동),서울특별시 중랑구 면목동 22-9 ,51.1,정종/대포집/소주방
일반음식점,2009-09-21,여기가좋겠네포차,서울특별시 중랑구 면목로49길 19 (면목동),서울특별시 중랑구 면목동 595-29 ,18.9,정종/대포집/소주방
일반음식점,2009-09-24,금성호프,"서울특별시 중랑구 상봉로 39 (면목동,외 2필지)",서울특별시 중랑구 면목동 72-1 외 2필지 ,106.6,호프/통닭
일반음식점,2009-10-05,티바두마리치킨,"서울특별시 중랑구 용마산로125길 92, 102동 105호 (신내동,외 1필지 석탑아파트상가)",서울특별시 중랑구 신내동 787 외 1필지 석탑아파트상가 102동 105호,35.4,통닭(치킨)
일반음식점,2009-10-12,레이디,"서울특별시 중랑구 망우로30길 8 (상봉동,202호)",서울특별시 중랑구 상봉동 136-50 202호 ,88.9,호프/통닭
일반음식점,2009-10-27,남한강물고기,서울특별시 중랑구 양원역로8길 26 (망우동),서울특별시 중랑구 망우동 83-5 ,193.7,한식
일반음식점,2009-10-30,국시포차,서울특별시 중랑구 면목로48길 12 (면목동),서울특별시 중랑구 면목동 461-1 ,18,정종/대포집/소주방
일반음식점,2009-11-12,곱창과지짐이,서울특별시 중랑구 망우로 279 (상봉동),서울특별시 중랑구 상봉동 116-7 ,37.7,호프/통닭
일반음식점,2009-11-17,털보족발,"서울특별시 중랑구 동일로109길 71, 1층 (면목동)",서울특별시 중랑구 면목동 182-32 ,66.96,한식
일반음식점,2009-12-15,원조 꽃게아구해물찜.탕전문점,서울특별시 중랑구 중랑천로10길 49 (상봉동),서울특별시 중랑구 상봉동 130-40 ,41.7,한식
일반음식점,2009-12-17,망구스,서울특별시 중랑구 봉우재로57길 40 (망우동),서울특별시 중랑구 망우동 509-35 ,36.4,호프/통닭
일반음식점,2009-12-18,샘물,서울특별시 중랑구 망우로 216-5 (상봉동),서울특별시 중랑구 상봉동 129-80 ,26.7,호프/통닭
일반음식점,2010-01-20,와따곱창,서울특별시 중랑구 공릉로2길 42 (묵동),서울특별시 중랑구 묵동 121-145 ,20,정종/대포집/소주방
일반음식점,2010-01-26,고향보리밥,"서울특별시 중랑구 사가정로46길 14, 1층 (면목동)",서울특별시 중랑구 면목동 647-30 ,50.88,한식
일반음식점,2010-02-03,풍천장어,서울특별시 중랑구 상봉로 59 (면목동),서울특별시 중랑구 면목동 87-66 ,49.5,한식
일반음식점,2010-02-25,토실토실왕족발,서울특별시 중랑구 봉우재로14길 8 (면목동),서울특별시 중랑구 면목동 181-39 ,29.7,한식
일반음식점,2010-03-08,대성식당,서울특별시 중랑구 사가정로50길 84 (면목동),서울특별시 중랑구 면목동 666-15 ,19.8,한식
일반음식점,2010-03-17,기분좋은날,서울특별시 중랑구 망우로 216-12 (상봉동),서울특별시 중랑구 상봉동 129-72 ,33.52,한식
일반음식점,2010-03-19,배달천국1호점,"서울특별시 중랑구 중랑천로 364 (묵동,1층)",서울특별시 중랑구 묵동 233-100 1층 ,81.81,기타
일반음식점,2010-03-30,소문난포차,서울특별시 중랑구 망우로42길 26 (상봉동),서울특별시 중랑구 상봉동 121 ,29.7,정종/대포집/소주방
일반음식점,2010-04-14,상봉스넥,서울특별시 중랑구 동일로 706 (상봉동),서울특별시 중랑구 상봉동 120-8 ,23.14,한식
일반음식점,2010-04-16,모두랑분식,서울특별시 중랑구 용마산로90길 9 (면목동),서울특별시 중랑구 면목동 19-58 ,39.6,분식
일반음식점,2010-04-23,굽네치킨(중화1호점),서울특별시 중랑구 동일로 760 (중화동),서울특별시 중랑구 중화동 295-22 ,46.98,통닭(치킨)
일반음식점,2010-05-04,굽모닝숯불바베큐,서울특별시 중랑구 망우로30길 50 (면목동),서울특별시 중랑구 면목동 186-110 ,47.56,한식
일반음식점,2010-05-07,정호프,"서울특별시 중랑구 망우로 445 (망우동,지하 1층)",서울특별시 중랑구 망우동 340-19 지하 1층 ,73.33,호프/통닭
일반음식점,2010-05-12,만복국수(신내점),"서울특별시 중랑구 신내로 211, 138호 (신내동, 금강리빙스텔)",서울특별시 중랑구 신내동 646 ,42.18,기타
일반음식점,2010-05-25,산채보리밥,"서울특별시 중랑구 동일로157길 8 (묵동,2층)",서울특별시 중랑구 묵동 239-82 2층 ,80.93,한식
일반음식점,2010-05-25,친구 호프,"서울특별시 중랑구 면목로61길 5 (면목동, 1층)",서울특별시 중랑구 면목동 502-5 ,26.52,호프/통닭
일반음식점,2010-05-26,박가뼈다귀,서울특별시 중랑구 망우로 193 (중화동),서울특별시 중랑구 중화동 209-2 ,549.12,한식
일반음식점,2010-06-01,참맛깔,"서울특별시 중랑구 용마산로96길 21 (망우동,1층)",서울특별시 중랑구 망우동 441-17 1층 ,31.8,한식
일반음식점,2010-06-04,정가네홍두깨칼국수,"서울특별시 중랑구 망우로62길 61 (망우동,1,2층)","서울특별시 중랑구 망우동 464-49 1,2층 ",138.67,한식
일반음식점,2010-06-08,옛날보리밥,"서울특별시 중랑구 공릉로12가길 62 (묵동,1층)",서울특별시 중랑구 묵동 153-39 1층 ,15.57,한식
일반음식점,2010-07-05,홍두깨칼국수,"서울특별시 중랑구 면목로74길 26 (면목동,1층)",서울특별시 중랑구 면목동 102-10 1층 ,66,한식
일반음식점,2010-07-12,옛날통닭,"서울특별시 중랑구 중랑역로 57 (중화동,1층)",서울특별시 중랑구 중화동 314-2 1층 ,33,통닭(치킨)
일반음식점,2010-07-13,장수한방족발,"서울특별시 중랑구 상봉중앙로8나길 51, 1층 (상봉동)",서울특별시 중랑구 상봉동 279-120 지상1층 ,25.49,한식
일반음식점,2010-07-13,동네갈비,"서울특별시 중랑구 봉우재로33길 22 (상봉동,1층)",서울특별시 중랑구 상봉동 106-11 1층 ,24,한식
일반음식점,2010-07-20,고향호프,"서울특별시 중랑구 면목로 260 (면목동,지하 1층)",서울특별시 중랑구 면목동 367-6 지하 1층 ,109.56,호프/통닭
일반음식점,2010-08-09,장터멸치국수,"서울특별시 중랑구 상봉로 83, 1층 (면목동)",서울특별시 중랑구 면목동 89-33 1층 ,33,한식
일반음식점,2010-08-16,88소곱창,"서울특별시 중랑구 봉우재로33길 65, 1층 (상봉동)",서울특별시 중랑구 상봉동 103-18 ,46.28,정종/대포집/소주방
일반음식점,2010-08-17,네네치킨면목2점,"서울특별시 중랑구 망우로30길 34 (면목동,1층)",서울특별시 중랑구 면목동 186-1 1층 ,33,호프/통닭
일반음식점,2010-08-18,샛별,서울특별시 중랑구 망우로36길 20 (상봉동),서울특별시 중랑구 상봉동 129-24 ,19,호프/통닭
일반음식점,2010-08-24,업플러스,"서울특별시 중랑구 상봉중앙로1다길 67 (상봉동,1층)",서울특별시 중랑구 상봉동 279-29 1층 ,34.8,호프/통닭
일반음식점,2010-08-30,친구야놀자,"서울특별시 중랑구 면목로 352 (면목동,1층)",서울특별시 중랑구 면목동 458-1 1층 ,19,정종/대포집/소주방
일반음식점,2010-09-03,용마한방왕족발보쌈,"서울특별시 중랑구 면목로49길 40, 1층 (면목동)",서울특별시 중랑구 면목동 573-30 ,40.3,한식
일반음식점,2010-09-07,911진수성찬,"서울특별시 중랑구 겸재로30길 65 (면목동,1층)",서울특별시 중랑구 면목동 558-5 1층 ,95.7,한식
일반음식점,2010-10-14,죽이야기상봉터미널점,"서울특별시 중랑구 용마산로115길 109, S2111호 (망우동, 한일써너스빌리젠시2단지)",서울특별시 중랑구 망우동 495 ,25.01,한식
일반음식점,2010-10-15,혜성만두,"서울특별시 중랑구 동일로96길 10 (면목동,1층)",서울특별시 중랑구 면목동 161-1 1층 ,24.13,분식
일반음식점,2010-10-19,봉일천돼지부속,"서울특별시 중랑구 면목로 463, 1층 (상봉동)",서울특별시 중랑구 상봉동 109 ,50,한식
일반음식점,2010-10-22,맛닭꼬,"서울특별시 중랑구 동일로123길 46 (중화동,1층)",서울특별시 중랑구 중화동 302-56 1층 ,40,통닭(치킨)
일반음식점,2010-11-05,남도고향막걸리,"서울특별시 중랑구 용마공원로2길 5 (망우동,1층)",서울특별시 중랑구 망우동 409-24 1층 ,20.5,한식
일반음식점,2010-11-11,미진,"서울특별시 중랑구 용마산로115길 47, 지하1층 (망우동)",서울특별시 중랑구 망우동 469-74 ,94.83,호프/통닭
일반음식점,2010-11-16,추억만들기,"서울특별시 중랑구 용마산로 475 (망우동,지하1층)",서울특별시 중랑구 망우동 457-9 지하1층 ,80.02,호프/통닭
일반음식점,2011-01-13,가나점보돈까스,"서울특별시 중랑구 용마산로94가길 24 (면목동,1층)",서울특별시 중랑구 면목동 19-68 1층 ,24.56,패스트푸드
일반음식점,2011-01-20,채선당묵동점,"서울특별시 중랑구 동일로 942, 1층 (묵동, 위더스빌 104,105,103호 일부)","서울특별시 중랑구 묵동 169-11 위더스빌 104,105,103호 일부 ",177.78,한식
일반음식점,2011-02-14,해바라기,서울특별시 중랑구 면목로92길 4 (상봉동),서울특별시 중랑구 상봉동 107-42 ,72.3,호프/통닭
일반음식점,2011-04-28,꼬꼬닭,"서울특별시 중랑구 중랑천로12길 24 (상봉동,1층)",서울특별시 중랑구 상봉동 136-25 1층 ,50.19,한식
일반음식점,2011-04-29,전설의짬뽕,"서울특별시 중랑구 동일로 939, 1층 (묵동)",서울특별시 중랑구 묵동 234-52 ,100,중국식
일반음식점,2011-06-02,동해바다생선구이,"서울특별시 중랑구 양원역로8길 30 (망우동,1층)",서울특별시 중랑구 망우동 83-4 1층 ,98.81,한식
일반음식점,2011-06-07,꼬기집,"서울특별시 중랑구 용마산로115길 38 (망우동,1층)",서울특별시 중랑구 망우동 470-7 1층 ,84.82,한식
일반음식점,2011-06-13,쌍마,"서울특별시 중랑구 사가정로42길 21 (면목동,지하1층)",서울특별시 중랑구 면목동 652-33 지하1층 ,114.4,호프/통닭
일반음식점,2011-06-16,만원포차,"서울특별시 중랑구 봉화산로56길 94 (신내동,1층)",서울특별시 중랑구 신내동 470-3 1층 ,69,정종/대포집/소주방
일반음식점,2011-06-17,풍산목살양념바베큐,"서울특별시 중랑구 상봉로12길 16 (망우동,1층)",서울특별시 중랑구 망우동 525-2 1층 ,31.19,기타
일반음식점,2011-06-20,커피하루,"서울특별시 중랑구 봉화산로 65 (중화동,1층)",서울특별시 중랑구 중화동 110-107 1층 ,49,기타
일반음식점,2011-06-24,남원골,"서울특별시 중랑구 망우로32길 28 (상봉동,1층)",서울특별시 중랑구 상봉동 130-22 1층 ,65.25,한식
일반음식점,2011-07-05,유진호프,"서울특별시 중랑구 면목로 250 (면목동,지하1층)",서울특별시 중랑구 면목동 371-133 지하1층 ,69.44,호프/통닭
일반음식점,2011-07-07,버디,"서울특별시 중랑구 봉화산로 38 (중화동,2층)",서울특별시 중랑구 중화동 304-74 2층 ,99,호프/통닭
일반음식점,2011-07-14,제일호프,"서울특별시 중랑구 동일로 774, 지하1층 (중화동)",서울특별시 중랑구 중화동 294-9 ,92.92,호프/통닭
일반음식점,2011-07-19,참이쁜돼지,"서울특별시 중랑구 봉화산로56길 74 (신내동,1층)",서울특별시 중랑구 신내동 451-8 1층 ,63.64,한식
일반음식점,2011-07-19,웅이네솥뚜껑,"서울특별시 중랑구 봉화산로56길 74 (신내동,1층)",서울특별시 중랑구 신내동 451-9 1층 ,35.89,한식
일반음식점,2011-07-28,개울,"서울특별시 중랑구 봉우재로 159 (상봉동,지하1층)",서울특별시 중랑구 상봉동 85-36 지하1층 ,53.68,호프/통닭
일반음식점,2011-07-29,한근반생고기,"서울특별시 중랑구 양원역로 19 (망우동,1층)",서울특별시 중랑구 망우동 182-63 1층 ,109,한식
일반음식점,2011-08-23,아씨보쌈,"서울특별시 중랑구 망우로62길 16 (망우동,1층)",서울특별시 중랑구 망우동 491-64 1층 ,52.8,한식
